Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
Marigold Hotel & Apartment,"14 Nguyen Cao Luyen, Son Tra, Đà Nẵng, Việt Nam",VND 861.030,22,0.35,4.5,1,1,1,0,1,1,0,0
Căn hộ cao cấp Monarchy hướng ra sông,"535 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",VND 1.200.000,70,1.5,3.2,0,0,0,0,1,0,0,0
Villa Resort Da Nang Abogo,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 9.472.131,350,0.25,4.7,1,1,1,0,1,1,1,0
DanaBeach Motel,"1733 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",VND 315.000,12,0.05,2.9,0,0,0,0,1,0,0,0
Indochine Townhouse Danang,"25 Đường Trần Khánh Dư, Đà Nẵng, Việt Nam",VND 1.680.000,200,0.7,3.9,0,1,0,0,1,1,0,0
Abogo Resort Villa BeachFront City Center DaNang,"105 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 12.959.687,515,0.3,4.9,1,1,1,0,1,1,1,0
Mường Thanh Apartment Da Nang - Mỹ Khê Beach,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 900.000,66,0.05,4.5,1,0,1,1,1,1,0,0
Mưa House,"22 An Thuong 21, Đà Nẵng, Việt Nam",VND 2.700.000,100,0.9,3.7,1,1,1,0,1,1,0,0
Villa Đà Nẵng Gần Biển - Biệt Thự Đà Nẵng,"Đỗ Thế Chấp, Ba Huyen Thanh Quang, Vo Nguyen Giap, My Da Tay, Le Thuoc, Nguyen Huu Thong, Đà Nẵng, Việt Nam",VND 9.000.000,150,0.25,4.5,1,1,1,0,1,1,1,0
Holiday Inn Hotel,"1397 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",VND 496.400,16,0.05,2,0,0,1,0,1,1,0,0
3BR garden pool villas in beach resort,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 8.000.000,440,0.1,4.8,1,0,0,1,0,1,0,0
MyMy Motel,"106 Trường Sa 16°00'07.4""N 108°16'01.4""E, Đà Nẵng, Việt Nam",VND 1.000.000,34,0.25,6,1,0,0,0,1,0,0,0
Luxury 2Bedroom Apartment with Ocean view 25th Floor,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.052.000,90,0.1,5,1,0,1,1,1,1,1,0
Simple House Near My Khe Beach and Night Street,"17 An Thượng 38, Đà Nẵng, Việt Nam",VND 2.940.000,240,0.45,4.1,1,0,1,1,1,1,0,0
Cavilla Boutique Hotel & Apartment Da Nang,"Lo 46, My Khe 4, Phuoc My, Son Tra, Đà Nẵng, Việt Nam",VND 1.485.000,25,0.1,4.5,1,1,1,0,1,1,1,0
Lavie Villa,"21 Thạch Lam, Đà Nẵng, Việt Nam",VND 9.900.000,200,0.25,4.4,1,1,0,1,1,0,0,0
Luxury Apartment Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.360.000,100,0.1,5,1,1,0,1,1,0,1,0
Ơi home!,"206 Tô Hiến Thành, Đà Nẵng, Việt Nam",VND 520.000,40,0.3,4.3,0,0,0,0,1,0,0,0
Serena Villa (3 bedrooms),"142 Hồ Xuân Hương, Đà Nẵng, Việt Nam",VND 3.798.900,140,0.35,4.4,1,0,1,0,0,1,0,0
Hi Sky Pool Villa - 스카이 풀빌라 - 4베드룸 - 한강 - 무료 픽업 공항,"167 Phan Bá Vành, Đà Nẵng, Việt Nam",VND 5.452.400,500,2.6,4.7,1,1,0,0,0,1,0,0
May Harmony 2BR Apartment City View,"16 Lý Thường Kiệt, Đà Nẵng, Việt Nam",VND 2.099.500,78,2.1,3,1,0,0,0,1,1,0,0
Ocean View Luxury Suite in Sheraton Building,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.500.000,100,0.1,5,1,0,0,0,1,0,0,0
Minh Trường Hotel Da Nang,"743 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",VND 399.410,20,0.05,0.85,0,0,0,1,1,1,0,0
Amie House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.000.000,70,0.15,4.5,0,0,0,0,1,0,0,0
Altara Đà Nẵng by Mina,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.310.000,77,0.1,5,1,0,0,1,1,1,1,0
Tropical Villa - Menu Breakfast Included,"ĐƯỜNG TRƯỜNG SA, PHƯỜNG HÒA HẢI, QUẬN NGŨ HÀNH SƠN THE OCEAN VILLA RESORT, Đà Nẵng, Việt Nam",VND 5.770.000,450,0.45,9,1,1,1,1,1,0,1,0
Da Nang Beachfront Apartment - Rooftop Pool - Gym,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.835.600,67,0.15,4.7,1,1,1,1,1,1,1,0
Middle of My Khe Beach & Han River Flow House,"53 Nguyễn Hữu Hào, Đà Nẵng, Việt Nam",VND 2.321.800,120,1.4,3.8,1,1,1,0,1,1,0,0
Clean & Quiet Villa - The Point Resort,"Truong Sa, Hoa Hai ward, Ngu Hanh Son, The Point, Đà Nẵng, Việt Nam",VND 4.500.000,400,0.45,8,1,1,1,0,1,1,0,0
Homestay 4 phòng ngủ gần biển Mỹ Khê,"13 An Thượng 39, Đà Nẵng, Việt Nam",VND 2.015.000,200,0.45,4.1,0,0,0,0,1,0,0,0
Căn hộ 1 phòng ngủ -55m2,"72/6a Nguyễn Văn Thoại, P Mỹ An, Q Ngũ Hanhg Sơn, TP Đà Nẵng, Đà Nẵng, Việt Nam",VND 840.000,55,0.8,3.8,1,0,0,0,1,0,0,0
Mặt Trời Hotel,"29 An Đồn 6, Đà Nẵng, Việt Nam",VND 2.000.000,40,0.85,4.1,0,0,1,0,1,1,0,0
Abogo Resort Ocean Villa Da Nang Ruby Golf,"X7GM+J28, Unnamed, Road, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam E10 Abogo Ocean Villa Da Nang, Đà Nẵng, Việt Nam",VND 9.771.942,316,0.4,9,1,1,0,1,1,1,1,0
"Sol Villa 4BR, Pool, Near Han River, Camp Fire","30 Nguyễn Hữu An, Đà Nẵng, Việt Nam",VND 5.600.000,600,2.6,5,1,0,1,0,1,1,0,0
1BDR Apt With Ocean Views* Free Pick up,"660 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.687.750,150,0.3,4.8,0,0,0,0,1,0,0,0
Merry Hotel,"447 Trần Hưng Đạo, Đà Nẵng, Việt Nam",VND 597.118,28,1.7,3,0,1,1,0,1,1,0,0
Icity Villa Riverfront Danang,"246 Thăng Long, Hòa Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",VND 6.300.000,400,3.4,1.7,0,0,1,0,1,1,0,0
Goldenbay Danang 1 Bedroom Apartment,"Nại Hiên Đông 20 01, Đà Nẵng, Việt Nam",VND 779.000,40,2.8,4.7,1,0,1,0,1,0,1,0
1 Bedroom With CityView,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 930.907,51,0.1,4.4,0,0,1,1,1,1,0,0
Lyn's Hotel & Apartment,"117 Nguyễn Văn Thoại 117/11, Đà Nẵng, Việt Nam",VND 2.430.000,40,0.8,3.8,1,1,1,1,1,1,0,0
Căn hộ view biển 2 phòng ngủ tại Altara Suites,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.897.200,75,0.05,5,1,0,0,0,1,0,0,0
Bella Merry Hotel & Suite,"71 Hà Bổng, Đà Nẵng, Việt Nam",VND 4.500.000,25,0.15,4.6,1,1,1,1,1,1,0,0
Modern & Charming Penthouse 5BRs in Da Nang Center,"16 Lý Thường Kiệt - Đà Nẵng - Việt Nam, Đà Nẵng, Việt Nam",VND 3.708.000,300,2.1,3,1,0,0,0,1,0,0,0
Baphu Apartment - 5 min walk to My Khe beach,"Mỹ Khê 8, Đà Nẵng, Việt Nam",VND 1.285.200,35,0.2,4.5,1,1,0,1,1,1,0,0
SPOT ON 899 Bao Ngan,"Lo 16 Khu B2-4 Duong Yersin, Phuong Khue My, Quan Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 187.662,16,0.95,4.6,0,0,0,0,1,1,0,0
Local White House - Ecofriendly Homestay,"10 Đô Đốc Lộc, Đà Nẵng, Việt Nam",VND 500.000,25,5,2,0,0,1,0,1,1,0,0
"Scentocean 4, 5Min Walk to Beach, 4 Ensuite Bedrooms","12 An Thượng 39, Đà Nẵng, Việt Nam",VND 2.300.000,240,0.45,4.1,1,0,0,0,1,0,0,0
PĀMA Boutique Hotel & Bistro Danang,"96A Trần Bạch Đằng, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng, Việt Nam., Đà Nẵng, Việt Nam",VND 800.069,25,0.15,4.4,1,1,1,1,1,1,1,0
Khánh Vinh Hotel,"78 Vo Van Kiet, An Hai Ward, Son Tra Dist., Đà Nẵng, Việt Nam",VND 323.000,19,0.7,4,0,0,1,0,1,1,0,0
OYO 1185 Ha Thu Motel,"250, 250, Duong So 5, P Hoa Hiep Nam, Quan Lien Chieu, Thanh pho Da Nang, Viet Nam, Da-Nang, Đà Nẵng, Việt Nam",VND 222.300,20,1.5,7,0,0,1,0,1,1,0,0
S Villa Đà Nẵng Gần Biển,"83 Vũ Đình Long, Đà Nẵng, Việt Nam",VND 4.633.200,500,0.35,6,1,1,1,1,1,1,0,0
"4BR Villa Private Free Billiards, Pick-up Airport, BBQ and Pool","99 Bà Huyện Thanh Quan, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 8.624.000,500,0.5,4.1,1,1,1,1,1,1,1,0
POOL Seaview 3A - Deluxe Apartment BALCONY,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",VND 377.338,33,0.5,4.5,1,0,0,0,1,0,0,0
Căn Hộ Đà Nẵng - Muong Thanh Apartment in Da Nang for rent,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.200.000,68,0.1,4.4,0,0,0,0,0,0,0,0
My Khe Beach Villa,"1 Lê Mạnh Trinh, Đà Nẵng, Việt Nam",VND 15.770.609,1000,0.25,4.8,1,1,1,0,1,0,1,0
Luxury Beach Villa Da Nang,"18 Nguyễn Hữu Thông, Đà Nẵng, Việt Nam",VND 16.197.500,700,0.4,4.5,1,1,1,1,1,0,1,0
Abogo Champa Villa Beach Da Nang,"107 Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 9.720.000,420,0.1,4.7,1,1,1,1,1,0,1,0
Ocean Villa Resort Private Beach Da Nang,"X7GM+J28, Unnamed, Road, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam, Đà Nẵng, Việt Nam",VND 7.705.564,312,0.05,9,1,1,1,1,1,0,1,0
7BRs POOL VILLA VIBE SANTORINI NEAR BEACH,"67 Trần Trọng Khiêm, Đà Nẵng, Việt Nam",VND 7.900.000,300,1.3,3.6,0,0,1,0,1,0,0,0
"9BR villa, 200m from the sea","82 Chế Lan Viên, Đà Nẵng, Việt Nam",VND 9.000.000,1000,0.55,4.1,0,0,0,0,1,0,0,0
Modern Apartment Huge Living Room - Near My Khe Beach - Free Airport Pickup,"660 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 4.194.680,250,0.3,4.8,1,0,1,0,1,1,0,0
Beachfront Luxury 2BR 5* Resort,"Căn hộ CG01, Hyatt Regency Danang, 05 Trường Sa, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",VND 5.880.000,130,0.25,6,1,0,0,1,1,1,1,0
Vietstork Villa Ocean,"Trường Sa, Đà Nẵng, Việt Nam",VND 9.750.000,500,0.2,9,1,1,1,1,1,0,1,0
Apartment mương thanh sea view Da Nang,"51 Trần Bạch Đằng, Mỹ an, ngũ hành sơn, Đà Nẵng, Việt Nam",VND 1.140.000,56,0.1,4.4,0,0,0,0,1,0,0,0
