,Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
0,Lupin Center Da Nang Hotel,"171 Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng, Việt Nam",440.0,26,2.1,3.2,0,1,1,0,1,0,0,0
1,Beach Hotel by RAON - STAY 24H,"03 An Thuong 32, Ngu Hanh Son, Đà Nẵng, Việt Nam",333.0,22,0.25,4.3,0,1,0,1,0,1,0,0
2,Royal Family Hotel,"39 Vo Van Kiet, Đà Nẵng, Việt Nam",400.0,26,0.15,4.6,1,1,1,1,1,1,1,1
3,Palmier Hotel - Art House Da Nang,"305 Tran Hung Dao, An Hai Bac, Son Tra, Đà Nẵng, Việt Nam",256.0,19,1.8,3.4,0,1,1,0,1,1,0,0
4,Yen Vy Hotel and Apartment,"24 An Thượng 30, Đà Nẵng, Việt Nam",425.0,25,0.25,4.3,0,1,1,0,1,1,0,0
5,Menora Premium Da Nang - Sea Corner Boutique,"196 Tran Bach Dang Street, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",638.0,20,0.15,4.4,0,1,1,1,1,1,0,0
6,IBIZA Danang Riverfront Hotel,"205 Tran Hung Dao, Son Tra, Đà Nẵng, Việt Nam",540.0,25,1.8,3.5,1,1,1,0,1,1,1,0
7,Star City Riverside Hotel By Haviland,"147-149 Tran Hung Dao, Nai Hien Dong, Son Tra, Đà Nẵng, Việt Nam",428.0,27,1.8,3.6,0,0,1,0,1,0,0,0
8,Sofiana My Khe Hotel & Spa,"54-56 Tran Bach Dang , Đà Nẵng, Việt Nam",557.0,28,0.1,4.4,1,1,1,0,1,1,0,0
9,Merry Land Hotel Da Nang,"Lot B20- B21 Pham Van Dong Str,  An Hai Bac Ward, Son Tra District, Đà Nẵng, Việt Nam",472.0,25,0.95,3.9,1,1,1,1,1,1,1,0
10,Dreamy Sky - Airport View Boutique Hotel,"Cong san bay quoc te Da Nang, Duong Nguyen Van Linh, Da Nang, Đà Nẵng, Việt Nam",252.0,15,1.6,1.100000000000001,0,0,1,0,1,1,0,0
11,Duy Tung Hotel Da Nang,"90 Tô Hiến Thành, Đà Nẵng, Việt Nam",407.0,28,0.45,4.3,0,1,1,1,1,1,0,0
12,Cọ Xanh Hotel,"303 Trần Hưng Đạo, Đà Nẵng, Việt Nam",295.0,23,1.8,3.4,0,1,1,0,1,1,0,0
13,Masion Hotel Đà Nẵng,"12A Phạm Văn Đồng, Đà Nẵng, Việt Nam",415.0,25,0.35,4.5,0,1,1,1,1,1,0,0
14,Agena Banti Hotel,"18 Phạm Văn Đồng, Đà Nẵng, Việt Nam",367.0,22,1.2,3.7,0,0,1,1,1,1,0,0
15,Thành Hoàng Châu Hotel,"56 Hoang Dieu, Ward Phuoc Ninh, Hai Chau District, Đà Nẵng, Việt Nam",273.0,30,2.1,1.9,0,1,1,0,1,1,0,1
16,Yuni Hotel And Apartment,"49 An Thượng 26, Đà Nẵng, Việt Nam",612.0,20,0.2,4.4,1,1,1,0,1,1,0,0
17,La Maison Danang Beach Hotel,"12A Pham Van Dong, An Hai Bac, Son Tra, Đà Nẵng, Việt Nam",410.0,28,0.35,4.5,0,1,1,0,1,1,0,0
18,Rosetta Beach Hotel & Apartment,"Lot 63 Duong Dinh Nghe, An Cu 2, An Hai Bac Ward, Son Tra District, Đà Nẵng, Việt Nam",454.0,20,0.45,4.4,0,1,1,1,1,1,0,0
19,Raon Danang Beach - STAY 24H,"5 An Thuong 32, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",416.0,24,0.25,4.3,0,1,1,1,1,1,0,0
20,Gold Time Hotel,"55 Đỗ Bá, Đà Nẵng, Việt Nam",290.0,20,0.5,4.0,0,0,1,0,0,1,0,0
21,Sea Castle 2 Hotel Da Nang,"45 Ha Bong, Đà Nẵng, Việt Nam",364.0,25,0.15,4.6,0,1,1,1,1,1,0,0
22,The Glomad Danang Hotel,"41­ Hà Bổng, P.Phước Mỹ, Q.Sơn Trà, Đà Nẵng, Việt Nam",780.0,28,0.15,4.6,1,0,1,1,1,1,1,0
23,RAON Apartment & Hotel,"Lô 07, Khu Dân Cư 387, Đà Nẵng, Việt Nam",390.0,22,0.25,4.3,0,1,1,1,1,1,0,0
24,Santori Hotel And Spa,"Lô 119-120 khu Euro Village, Đ. Trần Hưng Đạo, An Hải Tây, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",597.0,24,1.6,3.1,1,1,1,0,1,1,1,0
25,Diamond Hotel & Apartment,"24 Chính Hữu, phường An Hải Bắc, quận Sơn Trà, Thành phố Đà Nẵng, Đà Nẵng, Việt Nam",540.0,28,0.7,4.3,1,1,1,0,1,1,1,0
26,Menora Grand Da Nang,"69-71-73 Do Bi Street, My Khe Beach, Ngu Hanh Son District, Da Nang, Đà Nẵng, Việt Nam",729.0,20,0.2,4.4,1,0,0,0,1,0,0,0
27,Khách Sạn Hạnh Phúc,"73 Hà Bổng 50, Đà Nẵng, Việt Nam",1650.0,25,0.15,4.6,1,1,1,1,1,1,1,0
28,Dana House ELC,"231 Chính Hữu, Đà Nẵng, Việt Nam",1015.0,45,0.65,4.1,1,1,1,0,1,1,0,0
29,Señorita Boutique Hotel,"89 Tran Bach Dang, Đà Nẵng, Việt Nam",804.0,25,0.1,4.4,1,1,1,0,1,1,1,0
30,Phú An Hotel,"48 Đường 2 Tháng 9, Đà Nẵng, Việt Nam",393.0,16,2.6,2.1,0,1,1,1,1,1,0,0
31,Le House Boutique Hotel,"85 - 87 Ha Bong, Đà Nẵng, Việt Nam",457.0,24,0.15,4.6,0,1,1,0,1,1,0,0
32,ChiPa Homestay,"K10/1A Phạm Văn Nghị Phường Thạch Gián - Quận Thanh Khê - Tp Đà Nẵng, Đà Nẵng, Việt Nam",324.0,18,1.8,1.100000000000001,0,0,1,0,0,1,0,0
33,ST Motel & Apartment,"41 Cao Bá Quát, An Hải Tây, Sơn Trà, Đà Nẵng, Vviệt Nam, Đà Nẵng, Việt Nam",350.0,18,1.7,3.1,0,1,1,0,1,1,0,0
34,Saluton Hotel,"262 Nguyễn Công Trứ, Đà Nẵng, Việt Nam",400.0,30,0.75,4.0,0,1,1,0,1,0,0,0
35,Golden Rose Hotel by THG,"56 Loseby Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng, Việt Nam",450.0,28,0.45,4.5,0,1,1,1,1,1,0,0
36,Halina Hotel and Apartment,"Lot 133.134 Tran Bach Dang Str, My An Ward, Ngu Hanh Son Dist, Đà Nẵng, Việt Nam",745.0,18,0.2,4.4,1,1,1,0,1,1,1,0
37,Sekong Hotel Da Nang,"160 Vo Nguyen Giap, Phuoc My, Son Tra, Da Nang, Đà Nẵng, Việt Nam",756.0,32,0.15,4.9,1,1,1,1,1,1,1,0
38,Homestay Halley,"37 Dao Cam Moc, Hai Chau, Da Nang, Đà Nẵng, Việt Nam",250.0,18,3.5,1.100000000000001,0,0,1,0,1,1,0,0
39,SHI HOUSE by Haviland,"232 Đường Trần Hưng Đạo 232 Trần Hưng Đạo, Đà Nẵng, Việt Nam",667.0,30,1.6,3.1,0,1,1,0,1,0,0,0
40,Paris Deli Danang Beach Hotel,"236 Vo Nguyen Giap, Son Tra, Đà Nẵng, Việt Nam",1263.0,23,0.1,4.7,1,0,1,1,1,1,1,1
41,May Beach Hotel,"22-23 Đỗ Bá, Đà Nẵng, Việt Nam",550.0,28,0.2,4.3,0,1,1,1,1,1,1,0
42,Glamour Hotel Da Nang,"269 Tran Hung Dao Str., An Hai Bac Ward, Son Tra Dist, Da Nang City, Đà Nẵng, Việt Nam",756.0,25,1.9,3.4,1,1,1,0,1,1,1,0
43,Hai Trieu Hotel,"18 - 20 Loseby , Đà Nẵng, Việt Nam",917.0,25,0.55,4.4,1,1,1,0,1,1,1,0
44,Shara Hotel Da Nang,"52 - 53 Phan Liem, Ngu Hanh Son, Đà Nẵng, Việt Nam",536.0,25,0.2,4.4,0,1,1,0,1,1,0,0
45,Minh Boutique,"5 Nguyen Cao Luyen, Đà Nẵng, Việt Nam",1222.0,25,0.45,4.4,1,1,1,0,1,1,0,1
46,Greenery Hotel,"76 Ha Bong, Đà Nẵng, Việt Nam",534.0,25,0.2,4.6,1,1,0,0,1,1,0,0
47,Crystal Boutique Hotel by THG,"204 Ho Nghinh, Phuoc My Ward, Son Tra District, Đà Nẵng, Việt Nam",646.0,28,0.3,4.5,1,1,1,0,1,1,1,0
48,Robin Hotel Danang,"08 Loseby, Đà Nẵng, Việt Nam",329.0,16,0.35,4.6,0,1,1,1,1,1,0,0
49,Lavencos Hotel Da Nang,"360 - 362 Vo Nguyen Giap, Đà Nẵng, Việt Nam",832.0,30,0.35,4.3,1,1,1,1,1,1,0,1
50,Stella Maris Beach Danang,"3 Vo Van Kiet, Phuoc My Ward, Son Tra District, Đà Nẵng, Việt Nam",1575.0,28,0.15,4.6,1,1,1,1,1,1,1,0
51,Golden Lotus Hotel Da Nang,"200 Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",1039.0,24,0.15,4.4,1,0,1,1,1,1,1,0
52,Ngọc Bích Hotel Da Nang,"23 Lê Bình, Đà Nẵng, Việt Nam",900.0,25,0.4,4.6,1,1,1,0,1,1,0,0
53,Taian Hotel & Apartment,"27 đường An Thượng 34, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng, Việt Nam",602.0,40,0.2,4.3,0,1,1,0,1,1,0,0
54,Nguyen Gia Hotel,"Hoàng Sa, Đà Nẵng, Việt Nam",616.0,18,0.01,6.0,1,0,1,1,1,1,0,0
55,Ponte Boutique Da Nang,"104 Ho Nghinh, Son Tra , Đà Nẵng, Việt Nam",1141.0,35,0.35,4.7,1,1,1,0,1,1,0,0
56,TMS Hotel Da Nang Beach,"292 Vo Nguyen Giap Street, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",2035.0,45,0.05,4.5,1,0,1,1,1,1,1,0
57,A La Carte Da Nang Beach,"200 Vo Nguyen Giap Street, Son Tra District, Đà Nẵng, Việt Nam",1378.0,44,0.1,4.7,1,1,1,1,1,1,1,0
58,Golden Lotus Luxury Hotel Danang,"198b Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1298.0,25,0.15,4.4,1,1,1,0,1,1,1,0
59,La Maison Des Délices,"44 Man Thiện, Đà Nẵng, Việt Nam",546.0,22,2.1,1.100000000000001,0,0,1,0,1,1,0,0
60,BlueSun Danang Beach Hotel,"230 Vo Nguyen Giap Street, Phuoc My ward, Son Tra, Đà Nẵng, Việt Nam",1042.0,25,0.1,4.7,1,1,1,1,1,1,1,0
61,T.26 Hotel,"8 Bạch Đằng, Đà Nẵng, Việt Nam",660.0,45,2.5,3.3,0,1,1,0,1,1,0,0
62,Lantana House Boutique Da Nang by Haviland,"02 Mỹ Khê 1, Phước Mỹ, Sơn Trà, Đà Nẵng, Việt Nam",578.0,25,0.6,4.1,1,0,1,0,1,1,0,0
63,SOCO Hotel by THG,"305 Nguyen Van Thoai, Đà Nẵng, Việt Nam",620.0,28,0.25,4.3,0,1,1,1,1,1,0,0
64,La Belle Vie Boutique Hotel,"Cao Xuân Dục 04, Đà Nẵng, Việt Nam",812.0,25,2.4,3.4,1,0,1,0,1,1,1,0
65,Anh Đào Hotel & Apartment,"20 Đỗ Bí, Đà Nẵng, Việt Nam",720.0,20,0.2,4.4,1,1,1,1,1,1,1,0
66,Sunflower Hotel 2,"59 Loseby, Ward An Hai Bac, Son Tra District, Đà Nẵng, Việt Nam",280.0,15,0.35,4.6,0,1,1,1,1,1,0,0
67,Flower Boutique Hotel,"33 - 34 Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",823.0,25,0.3,4.2,1,1,1,0,1,1,1,0
68,Amunra Ocean Hotel,"06 An Thượng 30, phường Mỹ An, quận Ngũ Hành Sơn, thành phố Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",630.0,35,0.2,4.4,0,1,1,0,1,1,0,0
69,Monalisa Luxury Hotel,"198 Trần Bạch Đằng, Đà Nẵng, Việt Nam",848.0,20,0.15,4.4,1,1,1,0,1,1,0,0
70,Alani Hotel & Spa,"134-136-138 Tran Bach Dang, Đà Nẵng, Việt Nam",672.0,20,0.15,4.4,1,1,1,1,1,1,1,0
71,MK Riverside Apartment by Haviland,"35, 37 Chương Dương, P.Mỹ An, Q.Ngũ Hành Sơn, Đà Nẵng, Việt Nam",611.0,35,1.6,3.0,0,1,1,0,1,1,0,0
72,HAIAN Riverfront Hotel Da Nang,"182 Bach Dang , Đà Nẵng, Việt Nam",1306.0,25,2.3,2.5,0,1,1,0,1,1,1,0
73,Tashi Ocean Hotel & Apartment Da Nang,"62 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",667.0,25,0.35,4.8,0,1,1,1,1,1,0,0
74,San Marino Boutique Danang,"161-163-165 Vo Van Kiet, Son Tra, Đà Nẵng, Việt Nam",768.0,20,0.95,3.8,1,1,0,0,1,1,1,0
75,LEGEND Boutique Hotel,"169 Hồ Nghinh, Đà Nẵng, Việt Nam",1204.0,25,0.25,4.5,1,1,1,0,1,0,0,0
76,Lupin Boutique Hotel Danang,"171 Street 3/2, Thuan Phuoc Ward, Hai Chau Dist., Đà Nẵng, Việt Nam",500.0,26,2.1,3.2,0,0,1,0,1,0,0,0
77,Hotel Del Luna Boutique,"138 Ho Nghinh, Đà Nẵng, Việt Nam",900.0,25,0.3,4.6,1,1,1,0,1,1,1,0
78,Mitisa Hotel Da Nang,"67-69 Nguyen Van Linh, Hai Chau District , Đà Nẵng, Việt Nam",815.0,22,2.1,1.3,1,1,1,0,1,0,0,0
79,ViAn Hotel And Spa Danang,"124 Phạm Văn Đồng, Đà Nẵng, Việt Nam",641.0,30,1.1,3.8,1,0,1,0,1,1,1,0
80,KOVA Diamond Hotel Da Nang,"27 Vo Van Kiet Str., Đà Nẵng, Việt Nam",800.0,25,0.25,4.5,1,1,1,1,1,1,0,0
81,Hadana Boutique Hotel,"H1-04,05,06 đường Phạm Văn Đồng, phường An Hải Bắc, quận Sơn Trà, Thành Phố Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",720.0,20,1.1,3.8,1,1,1,0,1,1,1,0
82,FIVITEL King,"171 Nguyen Van Thoai, Da Nang, Đà Nẵng, Việt Nam",686.0,24,0.55,4.0,1,1,1,1,1,1,1,0
83,Canvas Danang Beach Hotel,"234 Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",1465.0,28,0.1,4.6,1,1,1,1,1,1,1,1
84,Cordial Grand Hotel and Apartment,"27-29 Loseby, An Hai Bac, Son Tra, Đà Nẵng, Việt Nam",483.0,20,0.55,4.5,1,1,1,0,1,1,1,0
85,The Code Hotel & Spa Da Nang,"Khu A2.3, Đường Hoàng Sa, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng, Việt Nam",824.0,25,0.01,6.0,1,1,1,1,1,1,1,0
86,Santa Luxury Hotel,"9 Đỗ Bá, Đà Nẵng, Việt Nam",909.0,28,0.1,4.4,1,1,1,0,1,1,1,0
87,Monalisa Apartment,"18-24 Phan Ton Street, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",443.0,35,0.15,4.4,1,1,1,0,1,1,0,0
88,Hilton Garden Inn Da Nang,"96 Vo Nguyen Giap Street, 550000 Đà Nẵng, Việt Nam",1800.0,27,0.05,5.0,1,1,1,1,1,1,1,0
89,Sea Wind Hotel by THG,"74 Trần Bạch Đằng, Đà Nẵng, Việt Nam",600.0,25,0.15,4.4,1,1,0,1,1,1,0,0
90,D&C Hotel,"01 Mai Hac De, Đà Nẵng, Việt Nam",389.0,19,1.6,3.2,0,0,1,0,1,0,0,0
91,Four Points by Sheraton Danang,"118-120 Vo Nguyen Giap Street, Phuoc My Ward, 550000 Đà Nẵng, Việt Nam",2250.0,35,0.1,5.0,1,0,1,1,1,1,1,0
92,Quoc Cuong Center Da Nang Hotel by Haviland,"324-326 Hoang Dieu Street, Đà Nẵng, Việt Nam",445.0,25,2.5,1.5,1,1,1,0,1,1,0,0
93,Seahorse Tropical Da Nang Hotel by Haviland,"29 Yen Bai, Hai Chau , Đà Nẵng, Việt Nam",975.0,30,2.4,2.5,1,1,1,0,1,0,0,0
94,AVORA Boutique Hotel,"136 Lê Duẩn, Thạch Thang, Hải Châu, Đà Nẵng, Việt Nam",801.0,25,1.6,1.9,1,0,1,0,1,1,1,0
95,Bona Hostel,"108 Cao Bá Quát, Đà Nẵng, Việt Nam",315.0,20,1.7,3.1,0,0,1,0,1,1,0,0
96,Tay Bac Hotel Da Nang,"04 Ha Bong, Đà Nẵng, Việt Nam",672.0,25,0.2,4.6,0,0,1,1,1,1,0,0
97,Jolia Hotel Danang Beach,"35 - 37 An Thuong 29 Str, My An Ward, Ngu Hanh Son Dist, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",887.0,37,0.25,4.3,1,1,1,1,1,1,0,0
98,Muong Thanh My Khe Beach Apartment Da Nang,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1530.0,70,0.15,4.4,1,0,0,0,1,0,0,0
99,SeaColor Beachstay Danang Hotel by Haviland,"446 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",389.0,25,0.3,4.4,0,1,1,0,0,1,0,0
100,Palazzo Luxury Hotel,"Số 230-232-234 Trần Bạch Đằng, P. Mỹ An, Q.Ngũ Hành Sơn, TP. Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",900.0,28,0.15,4.4,1,1,1,1,1,1,0,0
101,Sunny Ocean Hotel & Spa,"90 Tran Bach Dang, Ngu Hanh Son, 550000 Đà Nẵng, Việt Nam",753.0,24,0.15,4.4,1,1,1,0,1,1,1,0
102,Gold Summer 2 Hotel,"47 Phước Trường 11, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng, Việt Nam",250.0,25,0.4,4.8,0,0,1,0,1,1,0,0
103,Centre Hotel,"18-20 Pham Phu Thu, Hai Chau, Đà Nẵng, Việt Nam",513.0,22,2.3,2.5,0,1,1,0,1,1,0,0
104,Dana Marina Boutique Hotel,"47 Vo Van Kiet Street, Phuoc My Ward, Son Tra District, Đà Nẵng, Việt Nam",646.0,28,0.25,4.5,1,1,1,1,1,1,1,0
105,King House Villa Hotel & Spa,"25 My Khe 1, Đà Nẵng, Việt Nam",504.0,27,0.65,4.1,1,0,1,0,1,1,1,0
106,Titan Hotel Da Nang,"102-104 Ho Xuan Huong, Đà Nẵng, Việt Nam",494.0,20,0.6,4.1,0,0,1,0,1,1,0,0
107,Benzen Boutique Stays,"59 Cao Bá Quát, Đà Nẵng, Việt Nam",476.0,25,1.7,3.1,0,1,1,0,1,1,1,0
108,Quang Minh Riverside Hotel Danang,"453 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",616.0,22,1.7,3.0,0,1,1,0,1,0,0,0
109,Casa Rosa Apartment,"K227/68 Nguyen Van Thoai Street, Son Tra Ward, Đà Nẵng, Việt Nam",471.0,28,0.2,4.4,0,1,1,0,1,0,0,0
110,Seashore Hotel & Apartment,"Lot 15 - 16 Hoang Sa Opposite Man Thai Beach, Đà Nẵng, Việt Nam",898.0,35,0.02,6.0,1,1,1,1,1,1,1,0
111,Areca Riverside Đà Nẵng,"361 Tran Hung Dao, Ward An Hai Tay, Son Tra Dist., Đà Nẵng, Việt Nam",399.0,20,1.8,3.0,0,0,1,0,1,1,0,0
112,Dolphin Hotel and Apartment,"09 Tan Thuan, Đà Nẵng, Việt Nam",756.0,40,0.15,5.0,1,0,1,0,1,1,0,0
113,Golden Lotus Grand,"86 Lê Quang Đạo, Đà Nẵng, Việt Nam",1395.0,32,0.35,4.2,1,1,1,0,1,1,1,1
114,Cosmos Hotel Danang,"117-119 Ngô Thì Sỹ, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",918.0,28,0.25,4.3,1,1,1,1,1,1,1,0
115,Dragon Hotel Apartment,"17 Hà Thị Thân, Đà Nẵng, Việt Nam",352.0,20,1.6,3.2,0,1,1,0,1,1,0,0
116,Nagila Boutique Hotel,"Lô 11-12 Khu H1, Vệt KTQĐ đường từ cầu sông Hàn ra biển, P. An Hải Bắc, Q. Sơn Trà, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",832.0,32,1.1,3.8,1,1,1,0,1,1,1,0
117,RHM Luxury Hotel And Suite,"Số 02 An Tu Cong Chua, Phuong My An, Quan Ngu Hanh Son, Đà Nẵng, Việt Nam",1184.0,24,1.4,3.4,1,1,1,0,1,1,1,0
118,Aria Grand Hotel & Spa,"63-65-67 Phan Ton St, My An Ward, Ngu Hanh Son District,, Đà Nẵng, Việt Nam",974.0,25,0.35,4.2,1,1,1,0,1,1,1,0
119,Roliva Hotel & Apartment Danang,"12 Pham Van Dong, Đà Nẵng, Việt Nam",470.0,28,1.2,3.8,1,1,1,0,1,1,1,0
120,Palazzo 3 Danang Hotel,"19-21 An Thượng 2, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng, Việt Nam",750.0,25,0.15,4.4,1,1,1,1,1,1,1,0
121,Meliá Vinpearl Danang Riverfront,"341 Tran Hung Dao Street, An Hai Bac Ward, Son Tra Ward, Đà Nẵng, Việt Nam",1846.0,41,1.6,3.7,1,1,1,0,1,1,1,0
122,May Home Apartment Da Nang,"07-09 Lý Văn Tố, An Hải, An Hải Bắc, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",611.0,30,0.5,4.3,0,0,1,0,1,0,0,0
123,The Pergola Design Hotel,"K35/37 Duong Dinh Nghe, Đà Nẵng, Việt Nam",575.0,17,0.25,4.5,0,1,1,0,1,1,1,0
124,Mercy Emerald Hotel,"180 Nguyễn Văn Thoại, Đà Nẵng, Việt Nam",895.0,22,0.2,4.4,1,1,1,0,1,1,1,0
125,Gold Boutique Hotel Danang,"1357 Nguyen Tat Thanh, Thanh Khe, Đà Nẵng, Việt Nam",500.0,30,0.02,1.9,1,0,1,1,1,1,0,0
126,Gold Hotel Da Nang by Haviland,"24 Nui Thanh, Đà Nẵng, Việt Nam",486.0,20,2.9,1.8,0,0,1,0,1,1,0,0
127,Maison Vy Anh Hotel & Apartment,"121 Cao Bá Quát, Đà Nẵng, Việt Nam",530.0,28,1.6,3.2,0,0,0,0,1,1,0,0
128,Golden Sun Hotel Danang,"95 Võ Văn Kiệt, Đà Nẵng, Việt Nam",585.0,15,0.25,4.4,0,1,1,1,0,1,1,0
129,Century Hotel Da Nang,"101 Võ Văn Kiệt, Đà Nẵng, Việt Nam",794.0,28,0.5,4.2,1,1,1,0,1,1,1,0
130,Thành Nhân Hotel,"14 Le Dinh Ly, Thanh Khe, Đà Nẵng, Việt Nam",350.0,16,1.9,1.100000000000001,0,0,1,0,1,1,0,0
131,Grand Citiview Da Nang Hotel,"532, Street 2/9, Hoa Cuong Nam Ward,Hai Chau District, Đà Nẵng, Việt Nam",1000.0,22,3.1,1.8,1,0,0,0,1,1,0,1
132,Sofia Suite Hotel Danang,"09 Lê Quang Đạo, Sơn Trà, Đà Nẵng, Việt Nam",389.0,22,0.35,4.2,0,1,1,0,1,1,1,0
133,Nhat Linh hotel & Apartment,"194 Nguyen Chi Thanh, Đà Nẵng, Việt Nam",500.0,20,2.3,2.1,0,1,1,0,1,1,0,0
134,Dong Duong Hotel & Suites,"62 Thai Phien, Đà Nẵng, Việt Nam",1075.0,25,2.4,2.2,1,1,1,0,1,1,1,0
135,DLG Hotel Danang,"258 Vo Nguyen Giap, Phuoc My Ward, Son Tra District, Đà Nẵng, Việt Nam",2101.0,32,0.03,4.6,1,1,1,1,1,1,1,0
136,Luxtery Hotel & Spa,"136 Pham Van Dong, Son Tra District, Đà Nẵng, Việt Nam",1091.0,28,1.1,3.8,1,1,1,0,1,1,1,0
137,Chicland Danang Beach Hotel,"210 Vo Nguyen Giap, Đà Nẵng, Việt Nam",1980.0,27,0.1,4.7,1,1,1,1,1,1,1,0
138,Sun River Hotel & Apartment,"78 Che Lan Vien , Đà Nẵng, Việt Nam",965.0,40,0.55,4.1,1,1,1,0,1,1,0,0
139,Nhu Minh Plaza Danang Hotel,"Lô 2 - A2 - KH Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng, Việt Nam",846.0,30,0.95,3.9,1,1,1,1,1,1,1,0
140,Boy's House,"K35/23A Dương ĐÌnh Nghệ, Đà Nẵng, Việt Nam",250.0,20,0.25,4.5,0,0,0,0,1,1,0,0
141,M SUITE Danang Beach,"Lô 08 Võ Nguyên Giáp Sơn Trà, Đà Nẵng, Việt Nam",2991.0,40,0.03,4.8,1,1,1,1,1,1,1,0
